timestamp,kwh,building
2024-01-27 11:00:00,23.69,Admin Block
2024-01-27 11:00:00,38.11,Engg Block
2024-01-27 11:00:00,15.41,Hostel
2024-01-27 12:00:00,78.38,Engg Block
2024-01-27 12:00:00,24.37,Hostel
2024-01-27 12:00:00,34.07,Library
2024-01-27 12:00:00,25.11,Admin Block
2024-01-27 13:00:00,66.19,Engg Block
2024-01-27 13:00:00,27.74,Admin Block
2024-01-27 13:00:00,27.07,Library
2024-01-27 13:00:00,28.74,Hostel
2024-01-27 14:00:00,44.04,Engg Block
2024-01-27 14:00:00,42.94,Library
2024-01-27 14:00:00,16.98,Hostel
2024-01-27 14:00:00,19.1,Admin Block
2024-01-27 15:00:00,43.95,Engg Block
2024-01-27 15:00:00,30.57,Admin Block
2024-01-27 15:00:00,23.89,Hostel
2024-01-27 15:00:00,26.37,Library
2024-01-27 16:00:00,34.45,Library
2024-01-27 16:00:00,7.85,Hostel
2024-01-27 16:00:00,59.54,Engg Block
2024-01-27 16:00:00,28.58,Admin Block
2024-01-27 17:00:00,31.8,Library
2024-01-27 17:00:00,17.32,Hostel
2024-01-27 17:00:00,28.59,Admin Block
2024-01-27 17:00:00,92.12,Engg Block
2024-01-27 18:00:00,37.81,Library
2024-01-27 18:00:00,8.7,Admin Block
2024-01-27 18:00:00,60.78,Engg Block
2024-01-27 18:00:00,48.54,Hostel
2024-01-27 19:00:00,21.85,Engg Block
2024-01-27 19:00:00,8.03,Admin Block
2024-01-27 19:00:00,35.63,Hostel
2024-01-27 19:00:00,39.37,Library
2024-01-27 20:00:00,35.23,Hostel
2024-01-27 20:00:00,30.19,Library
2024-01-27 20:00:00,9.08,Admin Block
2024-01-27 20:00:00,32.85,Engg Block
2024-01-27 21:00:00,39.18,Hostel
2024-01-27 21:00:00,32.61,Engg Block
2024-01-27 21:00:00,8.95,Admin Block
2024-01-27 21:00:00,25.48,Library
2024-01-27 22:00:00,7.43,Admin Block
2024-01-27 22:00:00,11.4,Engg Block
2024-01-27 22:00:00,13.65,Library
2024-01-27 22:00:00,53.3,Hostel
2024-01-27 23:00:00,10.81,Library
2024-01-27 23:00:00,34.52,Engg Block
2024-01-27 23:00:00,7.08,Admin Block
2024-01-27 23:00:00,46.25,Hostel
2024-01-28 00:00:00,16.1,Hostel
2024-01-28 00:00:00,32.98,Engg Block
2024-01-28 00:00:00,8.16,Admin Block
2024-01-28 00:00:00,17.53,Library
2024-01-28 01:00:00,41.09,Engg Block
2024-01-28 01:00:00,10.48,Admin Block
2024-01-28 01:00:00,12.84,Library
2024-01-28 01:00:00,17.83,Hostel
2024-01-28 02:00:00,51.18,Engg Block
2024-01-28 02:00:00,40.08,Hostel
2024-01-28 02:00:00,6.02,Admin Block
2024-01-28 02:00:00,11.59,Library
2024-01-28 03:00:00,12.96,Library
2024-01-28 03:00:00,55.73,Hostel
2024-01-28 03:00:00,44.86,Engg Block
2024-01-28 03:00:00,5.65,Admin Block
2024-01-28 04:00:00,8.61,Hostel
2024-01-28 04:00:00,8.26,Admin Block
2024-01-28 04:00:00,32.65,Engg Block
2024-01-28 04:00:00,9.13,Library
2024-01-28 05:00:00,8.08,Admin Block
2024-01-28 05:00:00,25.32,Engg Block
2024-01-28 05:00:00,41.65,Hostel
2024-01-28 05:00:00,10.07,Library
2024-01-28 06:00:00,8.28,Admin Block
2024-01-28 06:00:00,41.26,Hostel
2024-01-28 06:00:00,15.5,Library
2024-01-28 06:00:00,57.52,Engg Block
2024-01-28 07:00:00,10.86,Library
2024-01-28 07:00:00,35.52,Engg Block
2024-01-28 07:00:00,69.41,Hostel
2024-01-28 07:00:00,8.39,Admin Block
2024-01-28 08:00:00,65.23,Engg Block
2024-01-28 08:00:00,9.88,Library
2024-01-28 08:00:00,7.64,Admin Block
2024-01-28 08:00:00,18.57,Hostel
2024-01-28 09:00:00,32.45,Admin Block
2024-01-28 09:00:00,64.61,Engg Block
2024-01-28 09:00:00,33.22,Library
2024-01-28 09:00:00,23.41,Hostel
2024-01-28 10:00:00,17.0,Admin Block
2024-01-28 10:00:00,21.89,Hostel
2024-01-28 10:00:00,68.22,Engg Block
2024-01-28 10:00:00,37.11,Library
2024-01-28 11:00:00,34.31,Library
2024-01-28 11:00:00,7.58,Hostel
2024-01-28 11:00:00,62.65,Engg Block
2024-01-28 11:00:00,20.86,Admin Block
2024-01-28 12:00:00,55.68,Engg Block
2024-01-28 12:00:00,24.48,Admin Block
2024-01-28 12:00:00,25.84,Hostel
2024-01-28 12:00:00,35.98,Library
2024-01-28 13:00:00,56.11,Engg Block
2024-01-28 13:00:00,22.36,Hostel
2024-01-28 13:00:00,16.78,Admin Block
2024-01-28 13:00:00,25.46,Library
2024-01-28 14:00:00,64.47,Engg Block
2024-01-28 14:00:00,21.47,Library
2024-01-28 14:00:00,24.2,Hostel
2024-01-28 14:00:00,24.12,Admin Block
2024-01-28 15:00:00,56.17,Engg Block
2024-01-28 15:00:00,33.31,Admin Block
2024-01-28 15:00:00,45.74,Hostel
2024-01-28 15:00:00,39.01,Library
2024-01-28 16:00:00,7.87,Hostel
2024-01-28 16:00:00,53.42,Engg Block
2024-01-28 16:00:00,28.06,Library
2024-01-28 16:00:00,25.1,Admin Block
2024-01-28 17:00:00,31.87,Hostel
2024-01-28 17:00:00,66.73,Engg Block
2024-01-28 17:00:00,28.5,Library
2024-01-28 17:00:00,26.15,Admin Block
2024-01-28 18:00:00,60.86,Engg Block
2024-01-28 18:00:00,37.97,Library
2024-01-28 18:00:00,5.98,Admin Block
2024-01-28 18:00:00,44.77,Hostel
2024-01-28 19:00:00,33.34,Library
2024-01-28 19:00:00,53.22,Hostel
2024-01-28 19:00:00,7.01,Admin Block
2024-01-28 19:00:00,48.16,Engg Block
2024-01-28 20:00:00,32.74,Library
2024-01-28 20:00:00,48.33,Hostel
2024-01-28 20:00:00,11.8,Engg Block
2024-01-28 20:00:00,7.4,Admin Block
2024-01-28 21:00:00,44.55,Engg Block
2024-01-28 21:00:00,42.76,Hostel
2024-01-28 21:00:00,42.99,Library
2024-01-28 21:00:00,7.49,Admin Block
2024-01-28 22:00:00,10.05,Admin Block
2024-01-28 22:00:00,45.9,Engg Block
2024-01-28 22:00:00,40.62,Hostel
2024-01-28 22:00:00,10.89,Library
2024-01-28 23:00:00,14.82,Library
2024-01-28 23:00:00,8.89,Admin Block
2024-01-28 23:00:00,53.84,Hostel
2024-01-28 23:00:00,16.86,Engg Block
2024-01-29 00:00:00,6.22,Admin Block
2024-01-29 00:00:00,26.7,Hostel
2024-01-29 00:00:00,32.0,Engg Block
2024-01-29 00:00:00,12.64,Library
2024-01-29 01:00:00,8.39,Admin Block
2024-01-29 01:00:00,60.03,Hostel
2024-01-29 01:00:00,13.17,Library
2024-01-29 01:00:00,31.75,Engg Block
2024-01-29 02:00:00,8.8,Admin Block
2024-01-29 02:00:00,42.88,Hostel
2024-01-29 02:00:00,16.32,Library
2024-01-29 02:00:00,22.68,Engg Block
2024-01-29 03:00:00,13.77,Library
2024-01-29 03:00:00,32.39,Hostel
2024-01-29 03:00:00,9.82,Admin Block
2024-01-29 03:00:00,28.19,Engg Block
2024-01-29 04:00:00,13.85,Library
2024-01-29 04:00:00,10.53,Admin Block
2024-01-29 04:00:00,25.28,Engg Block
2024-01-29 04:00:00,42.38,Hostel
2024-01-29 05:00:00,15.18,Library
2024-01-29 05:00:00,6.38,Admin Block
2024-01-29 05:00:00,50.33,Engg Block
2024-01-29 05:00:00,67.48,Hostel
2024-01-29 06:00:00,41.13,Hostel
2024-01-29 06:00:00,11.59,Library
2024-01-29 06:00:00,6.7,Admin Block
2024-01-29 06:00:00,43.19,Engg Block
2024-01-29 07:00:00,46.13,Engg Block
2024-01-29 07:00:00,10.4,Library
2024-01-29 07:00:00,54.27,Hostel
2024-01-29 07:00:00,5.99,Admin Block
2024-01-29 08:00:00,16.39,Hostel
2024-01-29 08:00:00,76.73,Engg Block
2024-01-29 08:00:00,7.63,Admin Block
2024-01-29 08:00:00,9.89,Library
2024-01-29 09:00:00,46.65,Engg Block
2024-01-29 09:00:00,27.33,Admin Block
2024-01-29 09:00:00,18.2,Library
2024-01-29 09:00:00,25.77,Hostel
2024-01-29 10:00:00,42.34,Library
2024-01-29 10:00:00,29.94,Admin Block
2024-01-29 10:00:00,25.32,Hostel
2024-01-29 10:00:00,56.48,Engg Block
2024-01-29 11:00:00,23.38,Library
2024-01-29 11:00:00,24.62,Admin Block
2024-01-29 11:00:00,72.95,Engg Block
2024-01-29 11:00:00,32.65,Hostel
2024-01-29 12:00:00,28.67,Library
2024-01-29 12:00:00,19.89,Hostel
2024-01-29 12:00:00,45.14,Engg Block
2024-01-29 12:00:00,23.4,Admin Block
2024-01-29 13:00:00,76.59,Engg Block
2024-01-29 13:00:00,25.21,Hostel
2024-01-29 13:00:00,28.34,Library
2024-01-29 13:00:00,25.76,Admin Block
2024-01-29 14:00:00,31.84,Library
2024-01-29 14:00:00,61.09,Engg Block
2024-01-29 14:00:00,21.62,Hostel
2024-01-29 14:00:00,20.82,Admin Block
2024-01-29 15:00:00,35.45,Admin Block
2024-01-29 15:00:00,34.89,Library
2024-01-29 15:00:00,58.91,Engg Block
2024-01-29 15:00:00,29.16,Hostel
2024-01-29 16:00:00,35.16,Library
2024-01-29 16:00:00,76.55,Engg Block
2024-01-29 16:00:00,16.96,Admin Block
2024-01-29 16:00:00,16.47,Hostel
2024-01-29 17:00:00,25.92,Admin Block
2024-01-29 17:00:00,26.5,Library
2024-01-29 17:00:00,72.22,Engg Block
2024-01-29 17:00:00,25.69,Hostel
2024-01-29 18:00:00,59.13,Engg Block
2024-01-29 18:00:00,46.14,Hostel
2024-01-29 18:00:00,11.24,Admin Block
2024-01-29 18:00:00,29.0,Library
2024-01-29 19:00:00,48.06,Hostel
2024-01-29 19:00:00,31.7,Library
2024-01-29 19:00:00,8.01,Admin Block
2024-01-29 19:00:00,45.14,Engg Block
2024-01-29 20:00:00,28.51,Library
2024-01-29 20:00:00,25.54,Engg Block
2024-01-29 20:00:00,7.7,Admin Block
2024-01-29 20:00:00,50.35,Hostel
2024-01-29 21:00:00,7.43,Admin Block
2024-01-29 21:00:00,52.71,Hostel
2024-01-29 21:00:00,40.39,Engg Block
2024-01-29 21:00:00,39.64,Library
2024-01-29 22:00:00,40.19,Engg Block
2024-01-29 22:00:00,7.71,Admin Block
2024-01-29 22:00:00,47.29,Hostel
2024-01-29 22:00:00,13.73,Library
2024-01-29 23:00:00,10.2,Admin Block
2024-01-29 23:00:00,52.16,Hostel
2024-01-29 23:00:00,32.29,Engg Block
2024-01-29 23:00:00,14.34,Library
2024-01-30 00:00:00,14.16,Library
2024-01-30 00:00:00,72.2,Hostel
2024-01-30 00:00:00,4.46,Admin Block
2024-01-30 00:00:00,37.85,Engg Block
2024-01-30 01:00:00,15.43,Library
2024-01-30 01:00:00,63.49,Hostel
2024-01-30 01:00:00,10.45,Admin Block
2024-01-30 01:00:00,24.05,Engg Block
2024-01-30 02:00:00,12.95,Library
2024-01-30 02:00:00,61.78,Hostel
2024-01-30 02:00:00,43.09,Engg Block
2024-01-30 02:00:00,5.72,Admin Block
2024-01-30 03:00:00,7.57,Admin Block
2024-01-30 03:00:00,33.38,Engg Block
2024-01-30 03:00:00,42.3,Hostel
2024-01-30 03:00:00,9.26,Library
2024-01-30 04:00:00,35.93,Hostel
2024-01-30 04:00:00,13.5,Library
2024-01-30 04:00:00,7.31,Admin Block
2024-01-30 04:00:00,30.43,Engg Block
2024-01-30 05:00:00,44.18,Engg Block
2024-01-30 05:00:00,63.04,Hostel
2024-01-30 05:00:00,10.87,Library
2024-01-30 05:00:00,8.94,Admin Block
2024-01-30 06:00:00,61.88,Hostel
2024-01-30 06:00:00,5.44,Admin Block
2024-01-30 06:00:00,28.84,Engg Block
2024-01-30 06:00:00,11.18,Library
2024-01-30 07:00:00,70.65,Hostel
2024-01-30 07:00:00,22.68,Engg Block
2024-01-30 07:00:00,8.74,Admin Block
2024-01-30 07:00:00,13.97,Library
2024-01-30 08:00:00,11.24,Admin Block
2024-01-30 08:00:00,17.19,Hostel
2024-01-30 08:00:00,39.7,Engg Block
2024-01-30 08:00:00,15.6,Library
2024-01-30 09:00:00,18.18,Admin Block
2024-01-30 09:00:00,30.13,Library
2024-01-30 09:00:00,19.55,Hostel
2024-01-30 09:00:00,74.85,Engg Block
2024-01-30 10:00:00,44.19,Engg Block
2024-01-30 10:00:00,25.95,Admin Block
2024-01-30 10:00:00,10.67,Hostel
2024-01-30 10:00:00,31.85,Library
2024-01-30 11:00:00,93.52,Engg Block
2024-01-30 11:00:00,18.53,Hostel
2024-01-30 11:00:00,21.69,Admin Block
2024-01-30 11:00:00,40.21,Library
2024-01-30 12:00:00,31.17,Engg Block
2024-01-30 12:00:00,31.44,Library
2024-01-30 12:00:00,27.13,Admin Block
2024-01-30 12:00:00,27.28,Hostel
2024-01-30 13:00:00,18.06,Hostel
2024-01-30 13:00:00,45.61,Library
2024-01-30 13:00:00,25.1,Admin Block
2024-01-30 13:00:00,92.57,Engg Block
2024-01-30 14:00:00,33.39,Library
2024-01-30 14:00:00,21.79,Admin Block
2024-01-30 14:00:00,68.43,Engg Block
2024-01-30 14:00:00,25.04,Hostel
2024-01-30 15:00:00,19.44,Library
2024-01-30 15:00:00,19.8,Hostel
2024-01-30 15:00:00,63.43,Engg Block
2024-01-30 15:00:00,27.44,Admin Block
2024-01-30 16:00:00,34.52,Library
2024-01-30 16:00:00,34.02,Admin Block
2024-01-30 16:00:00,56.15,Engg Block
2024-01-30 16:00:00,23.04,Hostel
2024-01-30 17:00:00,32.29,Library
2024-01-30 17:00:00,24.05,Admin Block
2024-01-30 17:00:00,13.77,Hostel
2024-01-30 17:00:00,71.49,Engg Block
2024-01-30 18:00:00,9.15,Admin Block
2024-01-30 18:00:00,50.25,Hostel
2024-01-30 18:00:00,37.74,Library
2024-01-30 18:00:00,64.39,Engg Block
2024-01-30 19:00:00,44.65,Engg Block
2024-01-30 19:00:00,7.0,Hostel
2024-01-30 19:00:00,34.04,Library
2024-01-30 19:00:00,5.93,Admin Block
2024-01-30 20:00:00,46.25,Hostel
2024-01-30 20:00:00,29.17,Library
2024-01-30 20:00:00,6.47,Admin Block
2024-01-30 20:00:00,36.0,Engg Block
2024-01-30 21:00:00,22.65,Library
2024-01-30 21:00:00,36.32,Engg Block
2024-01-30 21:00:00,25.03,Hostel
2024-01-30 21:00:00,8.76,Admin Block
2024-01-30 22:00:00,31.82,Engg Block
2024-01-30 22:00:00,10.37,Admin Block
2024-01-30 22:00:00,66.73,Hostel
2024-01-30 22:00:00,11.98,Library
2024-01-30 23:00:00,34.5,Engg Block
2024-01-30 23:00:00,10.37,Library
2024-01-30 23:00:00,60.43,Hostel
2024-01-30 23:00:00,8.57,Admin Block
2024-01-31 00:00:00,11.05,Library
2024-01-31 00:00:00,55.86,Hostel
2024-01-31 00:00:00,7.5,Admin Block
2024-01-31 00:00:00,37.69,Engg Block
2024-01-31 01:00:00,71.36,Hostel
2024-01-31 01:00:00,20.04,Engg Block
2024-01-31 01:00:00,13.97,Library
2024-01-31 01:00:00,8.0,Admin Block
2024-01-31 02:00:00,16.67,Library
2024-01-31 02:00:00,23.2,Engg Block
2024-01-31 02:00:00,35.05,Hostel
2024-01-31 02:00:00,6.0,Admin Block
2024-01-31 03:00:00,13.49,Library
2024-01-31 03:00:00,41.5,Engg Block
2024-01-31 03:00:00,8.97,Admin Block
2024-01-31 03:00:00,74.69,Hostel
2024-01-31 04:00:00,9.51,Library
2024-01-31 04:00:00,36.5,Engg Block
2024-01-31 04:00:00,9.41,Admin Block
2024-01-31 04:00:00,62.7,Hostel
2024-01-31 05:00:00,33.39,Engg Block
2024-01-31 05:00:00,45.52,Hostel
2024-01-31 05:00:00,13.61,Library
2024-01-31 05:00:00,7.28,Admin Block
2024-01-31 06:00:00,35.16,Engg Block
2024-01-31 06:00:00,65.69,Hostel
2024-01-31 06:00:00,7.25,Admin Block
2024-01-31 06:00:00,15.49,Library
2024-01-31 07:00:00,32.74,Hostel
2024-01-31 07:00:00,38.04,Engg Block
2024-01-31 07:00:00,8.43,Admin Block
2024-01-31 07:00:00,10.98,Library
2024-01-31 08:00:00,56.23,Engg Block
2024-01-31 08:00:00,15.81,Hostel
2024-01-31 08:00:00,7.3,Admin Block
2024-01-31 08:00:00,12.16,Library
2024-01-31 09:00:00,52.35,Engg Block
2024-01-31 09:00:00,24.67,Admin Block
2024-01-31 09:00:00,17.17,Hostel
2024-01-31 09:00:00,30.09,Library
2024-01-31 10:00:00,25.29,Library
2024-01-31 10:00:00,68.18,Engg Block
2024-01-31 10:00:00,17.67,Hostel
2024-01-31 10:00:00,35.5,Admin Block
2024-01-31 11:00:00,23.76,Admin Block
2024-01-31 11:00:00,49.1,Engg Block
2024-01-31 11:00:00,14.34,Hostel
2024-01-31 11:00:00,33.89,Library
2024-01-31 12:00:00,28.71,Hostel
2024-01-31 12:00:00,29.27,Library
2024-01-31 12:00:00,23.21,Admin Block
2024-01-31 12:00:00,71.63,Engg Block
2024-01-31 13:00:00,37.33,Engg Block
2024-01-31 13:00:00,19.37,Hostel
2024-01-31 13:00:00,32.52,Library
2024-01-31 13:00:00,21.76,Admin Block
2024-01-31 14:00:00,23.22,Hostel
2024-01-31 14:00:00,28.72,Admin Block
2024-01-31 14:00:00,81.72,Engg Block
2024-01-31 14:00:00,24.68,Library
2024-01-31 15:00:00,24.09,Admin Block
2024-01-31 15:00:00,27.38,Library
2024-01-31 15:00:00,17.41,Hostel
2024-01-31 15:00:00,72.68,Engg Block
2024-01-31 16:00:00,21.75,Admin Block
2024-01-31 16:00:00,34.33,Library
2024-01-31 16:00:00,9.53,Hostel
2024-01-31 16:00:00,69.16,Engg Block
2024-01-31 17:00:00,22.7,Hostel
2024-01-31 17:00:00,31.61,Admin Block
2024-01-31 17:00:00,27.76,Library
2024-01-31 17:00:00,80.97,Engg Block
2024-01-31 18:00:00,92.06,Engg Block
2024-01-31 18:00:00,40.36,Library
2024-01-31 18:00:00,20.89,Hostel
2024-01-31 18:00:00,10.27,Admin Block
2024-01-31 19:00:00,27.6,Library
2024-01-31 19:00:00,47.99,Hostel
2024-01-31 19:00:00,43.88,Engg Block
2024-01-31 19:00:00,7.04,Admin Block
2024-01-31 20:00:00,28.89,Hostel
2024-01-31 20:00:00,18.89,Engg Block
2024-01-31 20:00:00,5.01,Admin Block
2024-01-31 20:00:00,31.35,Library
2024-01-31 21:00:00,78.21,Hostel
2024-01-31 21:00:00,35.6,Library
2024-01-31 21:00:00,9.61,Admin Block
2024-01-31 21:00:00,23.8,Engg Block
2024-01-31 22:00:00,62.4,Hostel
2024-01-31 22:00:00,8.95,Library
2024-01-31 22:00:00,29.53,Engg Block
2024-01-31 22:00:00,6.9,Admin Block
2024-01-31 23:00:00,35.23,Engg Block
2024-01-31 23:00:00,9.27,Admin Block
2024-01-31 23:00:00,50.55,Hostel
2024-01-31 23:00:00,8.1,Library
